timestamp,AirTemperature,vento_kmh,GHI,WindSpeed
2024-12-01 20:00:00-03:00,22.9,14.2,1,3.944444444444444
2024-12-01 21:00:00-03:00,23.1,14.4,0,4.0
2024-12-01 22:00:00-03:00,22.4,5.4,0,1.5
2024-12-01 23:00:00-03:00,22.6,9.2,0,2.555555555555556
2024-12-02 00:00:00-03:00,22.5,15.4,0,4.277777777777778
2024-12-02 01:00:00-03:00,22.5,22.4,0,6.222222222222221
2024-12-02 02:00:00-03:00,21.3,27.3,0,7.583333333333333
2024-12-02 03:00:00-03:00,19.6,21.6,0,6.0
2024-12-02 04:00:00-03:00,18.9,20.6,0,5.722222222222222
2024-12-02 05:00:00-03:00,18.0,18.4,0,5.111111111111111
2024-12-02 06:00:00-03:00,17.9,17.9,25,4.972222222222221
2024-12-02 07:00:00-03:00,19.1,14.6,194,4.055555555555555
2024-12-02 08:00:00-03:00,20.4,17.3,424,4.805555555555555
2024-12-02 09:00:00-03:00,21.9,16.3,645,4.527777777777778
2024-12-02 10:00:00-03:00,23.1,17.0,723,4.722222222222222
2024-12-02 11:00:00-03:00,24.1,17.0,844,4.722222222222222
2024-12-02 12:00:00-03:00,25.4,18.8,1051,5.222222222222222
2024-12-02 13:00:00-03:00,26.0,21.0,1054,5.833333333333333
2024-12-02 14:00:00-03:00,25.5,21.0,760,5.833333333333333
2024-12-02 15:00:00-03:00,26.1,22.2,810,6.166666666666666
2024-12-02 16:00:00-03:00,25.8,21.7,638,6.027777777777778
2024-12-02 17:00:00-03:00,25.1,20.0,453,5.555555555555555
2024-12-02 18:00:00-03:00,24.1,13.2,316,3.6666666666666665
2024-12-02 19:00:00-03:00,22.3,9.7,115,2.694444444444444
2024-12-02 20:00:00-03:00,20.7,8.5,4,2.361111111111111
2024-12-02 21:00:00-03:00,19.1,6.9,0,1.9166666666666667
2024-12-02 22:00:00-03:00,17.8,6.7,0,1.8611111111111112
2024-12-02 23:00:00-03:00,16.8,6.6,0,1.8333333333333333
2024-12-03 00:00:00-03:00,15.8,3.8,0,1.0555555555555556
2024-12-03 01:00:00-03:00,15.4,4.7,0,1.3055555555555556
2024-12-03 02:00:00-03:00,15.2,4.4,0,1.2222222222222223
2024-12-03 03:00:00-03:00,14.6,3.8,0,1.0555555555555556
2024-12-03 04:00:00-03:00,14.4,5.3,0,1.472222222222222
2024-12-03 05:00:00-03:00,13.8,5.5,0,1.5277777777777777
2024-12-03 06:00:00-03:00,14.8,7.5,26,2.083333333333333
2024-12-03 07:00:00-03:00,17.3,6.9,195,1.9166666666666667
2024-12-03 08:00:00-03:00,19.7,11.7,422,3.25
2024-12-03 09:00:00-03:00,20.6,19.6,643,5.444444444444445
2024-12-03 10:00:00-03:00,21.1,20.4,834,5.666666666666666
2024-12-03 11:00:00-03:00,21.8,17.6,979,4.888888888888889
2024-12-03 12:00:00-03:00,22.6,16.1,1058,4.472222222222222
2024-12-03 13:00:00-03:00,23.2,15.7,1074,4.361111111111111
2024-12-03 14:00:00-03:00,23.5,15.6,1035,4.333333333333333
2024-12-03 15:00:00-03:00,23.4,13.8,932,3.8333333333333335
2024-12-03 16:00:00-03:00,23.0,12.2,765,3.3888888888888884
2024-12-03 17:00:00-03:00,22.1,12.9,552,3.583333333333333
2024-12-03 18:00:00-03:00,21.0,11.3,337,3.138888888888889
2024-12-03 19:00:00-03:00,19.3,10.1,112,2.805555555555556
2024-12-03 20:00:00-03:00,17.2,15.1,4,4.194444444444445
2024-12-03 21:00:00-03:00,16.8,12.5,0,3.4722222222222223
2024-12-03 22:00:00-03:00,15.6,9.3,0,2.583333333333333
2024-12-03 23:00:00-03:00,14.8,6.1,0,1.6944444444444442
2024-12-04 00:00:00-03:00,13.8,5.0,0,1.3888888888888888
2024-12-04 01:00:00-03:00,13.3,4.4,0,1.2222222222222223
2024-12-04 02:00:00-03:00,13.2,5.2,0,1.4444444444444444
2024-12-04 03:00:00-03:00,12.8,4.7,0,1.3055555555555556
2024-12-04 04:00:00-03:00,12.5,3.9,0,1.0833333333333333
2024-12-04 05:00:00-03:00,12.4,3.1,0,0.8611111111111112
2024-12-04 06:00:00-03:00,13.4,2.7,26,0.75
2024-12-04 07:00:00-03:00,16.6,2.3,195,0.6388888888888888
2024-12-04 08:00:00-03:00,18.7,3.1,422,0.8611111111111112
2024-12-04 09:00:00-03:00,20.0,5.4,643,1.5
2024-12-04 10:00:00-03:00,20.9,4.1,838,1.1388888888888888
2024-12-04 11:00:00-03:00,21.9,5.4,982,1.5
2024-12-04 12:00:00-03:00,22.7,7.1,1068,1.972222222222222
2024-12-04 13:00:00-03:00,23.2,9.3,1089,2.583333333333333
2024-12-04 14:00:00-03:00,23.4,10.4,1043,2.888888888888889
2024-12-04 15:00:00-03:00,23.3,10.4,935,2.888888888888889
2024-12-04 16:00:00-03:00,22.8,11.2,774,3.1111111111111107
2024-12-04 17:00:00-03:00,22.1,11.0,570,3.055555555555556
2024-12-04 18:00:00-03:00,21.1,11.8,343,3.2777777777777777
2024-12-04 19:00:00-03:00,19.6,10.0,125,2.7777777777777777
2024-12-04 20:00:00-03:00,18.6,10.1,5,2.805555555555556
2024-12-04 21:00:00-03:00,18.4,10.1,0,2.805555555555556
2024-12-04 22:00:00-03:00,17.7,6.0,0,1.6666666666666663
2024-12-04 23:00:00-03:00,17.3,5.4,0,1.5
2024-12-05 00:00:00-03:00,17.3,5.1,0,1.4166666666666663
2024-12-05 01:00:00-03:00,17.2,6.6,0,1.8333333333333333
2024-12-05 02:00:00-03:00,17.7,6.8,0,1.8888888888888888
2024-12-05 03:00:00-03:00,16.3,5.6,0,1.5555555555555554
2024-12-05 04:00:00-03:00,15.9,5.8,0,1.611111111111111
2024-12-05 05:00:00-03:00,15.1,5.2,0,1.4444444444444444
2024-12-05 06:00:00-03:00,16.1,3.6,25,1.0
2024-12-05 07:00:00-03:00,19.0,1.0,191,0.2777777777777778
2024-12-05 08:00:00-03:00,21.9,3.6,413,1.0
2024-12-05 09:00:00-03:00,23.8,5.8,633,1.611111111111111
2024-12-05 10:00:00-03:00,25.4,4.4,826,1.2222222222222223
2024-12-05 11:00:00-03:00,26.5,4.6,970,1.2777777777777777
2024-12-05 12:00:00-03:00,27.5,5.2,1056,1.4444444444444444
2024-12-05 13:00:00-03:00,28.1,6.0,1076,1.6666666666666663
2024-12-05 14:00:00-03:00,28.3,7.3,1030,2.0277777777777777
2024-12-05 15:00:00-03:00,28.2,8.4,923,2.333333333333333
2024-12-05 16:00:00-03:00,27.7,9.9,761,2.75
2024-12-05 17:00:00-03:00,26.8,11.4,559,3.1666666666666665
2024-12-05 18:00:00-03:00,25.4,13.1,337,3.638888888888889
2024-12-05 19:00:00-03:00,23.8,10.3,124,2.861111111111111
2024-12-05 20:00:00-03:00,22.5,10.8,5,3.0
2024-12-05 21:00:00-03:00,22.2,11.0,0,3.055555555555556
2024-12-05 22:00:00-03:00,22.7,11.4,0,3.1666666666666665
2024-12-05 23:00:00-03:00,22.7,12.0,0,3.333333333333333
2024-12-06 00:00:00-03:00,22.4,13.2,0,3.6666666666666665
2024-12-06 01:00:00-03:00,21.9,13.6,0,3.7777777777777777
2024-12-06 02:00:00-03:00,21.4,11.3,0,3.138888888888889
2024-12-06 03:00:00-03:00,20.8,10.1,0,2.805555555555556
2024-12-06 04:00:00-03:00,20.5,11.2,0,3.1111111111111107
2024-12-06 05:00:00-03:00,20.8,16.3,0,4.527777777777778
2024-12-06 06:00:00-03:00,21.4,13.8,7,3.8333333333333335
2024-12-06 07:00:00-03:00,21.9,13.9,47,3.861111111111111
2024-12-06 08:00:00-03:00,23.1,14.1,109,3.9166666666666665
2024-12-06 09:00:00-03:00,22.3,10.2,80,2.833333333333333
2024-12-06 10:00:00-03:00,22.1,13.1,92,3.638888888888889
2024-12-06 11:00:00-03:00,22.0,22.6,120,6.277777777777778
2024-12-06 12:00:00-03:00,22.1,24.2,138,6.722222222222221
2024-12-06 13:00:00-03:00,22.6,23.5,60,6.527777777777778
2024-12-06 14:00:00-03:00,26.3,19.5,864,5.416666666666667
2024-12-06 15:00:00-03:00,27.2,22.7,839,6.305555555555555
2024-12-06 16:00:00-03:00,27.2,22.3,669,6.194444444444445
2024-12-06 17:00:00-03:00,26.8,19.7,313,5.472222222222222
2024-12-06 18:00:00-03:00,26.4,15.7,208,4.361111111111111
2024-12-06 19:00:00-03:00,25.3,13.0,70,3.611111111111111
2024-12-06 20:00:00-03:00,23.0,12.9,5,3.583333333333333
2024-12-06 21:00:00-03:00,22.0,11.6,0,3.222222222222222
2024-12-06 22:00:00-03:00,19.2,4.7,0,1.3055555555555556
2024-12-06 23:00:00-03:00,18.6,3.2,0,0.888888888888889
2024-12-07 00:00:00-03:00,18.1,2.9,0,0.8055555555555555
2024-12-07 01:00:00-03:00,18.0,1.4,0,0.3888888888888888
2024-12-07 02:00:00-03:00,17.1,2.8,0,0.7777777777777777
2024-12-07 03:00:00-03:00,17.1,6.1,0,1.6944444444444442
2024-12-07 04:00:00-03:00,16.9,6.8,0,1.8888888888888888
2024-12-07 05:00:00-03:00,16.9,6.9,0,1.9166666666666667
2024-12-07 06:00:00-03:00,18.2,9.4,14,2.611111111111111
2024-12-07 07:00:00-03:00,19.6,9.4,60,2.611111111111111
2024-12-07 08:00:00-03:00,21.2,16.1,375,4.472222222222222
2024-12-07 09:00:00-03:00,21.6,16.0,513,4.444444444444445
2024-12-07 10:00:00-03:00,22.6,10.1,752,2.805555555555556
2024-12-07 11:00:00-03:00,24.0,8.2,828,2.2777777777777777
2024-12-07 12:00:00-03:00,25.0,10.2,902,2.833333333333333
2024-12-07 13:00:00-03:00,25.4,12.5,893,3.4722222222222223
2024-12-07 14:00:00-03:00,24.8,16.3,844,4.527777777777778
2024-12-07 15:00:00-03:00,23.9,16.2,704,4.5
2024-12-07 16:00:00-03:00,23.3,14.1,635,3.9166666666666665
2024-12-07 17:00:00-03:00,22.0,15.8,497,4.388888888888889
2024-12-07 18:00:00-03:00,19.8,17.3,263,4.805555555555555
2024-12-07 19:00:00-03:00,17.8,17.5,111,4.861111111111111
2024-12-07 20:00:00-03:00,16.3,15.9,6,4.416666666666667
2024-12-07 21:00:00-03:00,15.9,12.7,0,3.5277777777777777
2024-12-07 22:00:00-03:00,15.1,7.6,0,2.111111111111111
2024-12-07 23:00:00-03:00,14.4,6.0,0,1.6666666666666663
2024-12-08 00:00:00-03:00,14.4,8.6,0,2.388888888888889
2024-12-08 01:00:00-03:00,14.3,10.1,0,2.805555555555556
2024-12-08 02:00:00-03:00,14.1,9.9,0,2.75
2024-12-08 03:00:00-03:00,13.7,9.2,0,2.555555555555556
2024-12-08 04:00:00-03:00,13.2,7.9,0,2.1944444444444446
2024-12-08 05:00:00-03:00,12.6,5.8,0,1.611111111111111
2024-12-08 06:00:00-03:00,13.4,5.4,25,1.5
2024-12-08 07:00:00-03:00,15.5,6.0,192,1.6666666666666663
2024-12-08 08:00:00-03:00,17.0,12.3,416,3.416666666666667
2024-12-08 09:00:00-03:00,18.2,10.4,639,2.888888888888889
2024-12-08 10:00:00-03:00,19.4,7.5,837,2.083333333333333
2024-12-08 11:00:00-03:00,20.5,7.3,982,2.0277777777777777
2024-12-08 12:00:00-03:00,22.1,6.2,1002,1.7222222222222223
2024-12-08 13:00:00-03:00,22.8,5.6,894,1.5555555555555554
2024-12-08 14:00:00-03:00,23.3,8.4,919,2.333333333333333
2024-12-08 15:00:00-03:00,21.8,17.0,711,4.722222222222222
2024-12-08 16:00:00-03:00,19.4,18.3,430,5.083333333333333
2024-12-08 17:00:00-03:00,20.1,12.9,438,3.583333333333333
2024-12-08 18:00:00-03:00,18.3,16.8,257,4.666666666666667
2024-12-08 19:00:00-03:00,17.5,15.5,106,4.305555555555555
2024-12-08 20:00:00-03:00,16.7,13.5,6,3.75
2024-12-08 21:00:00-03:00,15.8,10.0,0,2.7777777777777777
2024-12-08 22:00:00-03:00,15.0,6.3,0,1.75
2024-12-08 23:00:00-03:00,14.2,5.9,0,1.6388888888888888
2024-12-09 00:00:00-03:00,14.0,4.8,0,1.3333333333333333
2024-12-09 01:00:00-03:00,13.9,4.3,0,1.1944444444444444
2024-12-09 02:00:00-03:00,13.6,5.6,0,1.5555555555555554
2024-12-09 03:00:00-03:00,13.3,6.0,0,1.6666666666666663
2024-12-09 04:00:00-03:00,13.1,5.7,0,1.5833333333333333
2024-12-09 05:00:00-03:00,12.9,5.5,0,1.5277777777777777
2024-12-09 06:00:00-03:00,14.2,6.1,25,1.6944444444444442
2024-12-09 07:00:00-03:00,17.1,7.1,194,1.972222222222222
2024-12-09 08:00:00-03:00,19.0,10.0,420,2.7777777777777777
2024-12-09 09:00:00-03:00,20.0,11.5,641,3.194444444444444
2024-12-09 10:00:00-03:00,21.2,11.6,829,3.222222222222222
2024-12-09 11:00:00-03:00,22.1,12.4,972,3.4444444444444446
2024-12-09 12:00:00-03:00,22.9,13.3,927,3.6944444444444446
2024-12-09 13:00:00-03:00,22.4,15.8,789,4.388888888888889
2024-12-09 14:00:00-03:00,21.2,17.7,422,4.916666666666666
2024-12-09 15:00:00-03:00,21.2,16.2,366,4.5
2024-12-09 16:00:00-03:00,21.0,16.4,357,4.555555555555555
2024-12-09 17:00:00-03:00,21.1,14.8,411,4.111111111111112
2024-12-09 18:00:00-03:00,20.5,12.1,176,3.3611111111111107
2024-12-09 19:00:00-03:00,20.1,8.3,51,2.305555555555556
2024-12-09 20:00:00-03:00,19.8,7.0,3,1.9444444444444444
2024-12-09 21:00:00-03:00,19.7,10.4,0,2.888888888888889
2024-12-09 22:00:00-03:00,19.5,11.7,0,3.25
2024-12-09 23:00:00-03:00,19.4,11.1,0,3.083333333333333
2024-12-10 00:00:00-03:00,19.6,9.9,0,2.75
2024-12-10 01:00:00-03:00,19.7,9.0,0,2.5
2024-12-10 02:00:00-03:00,19.6,8.5,0,2.361111111111111
2024-12-10 03:00:00-03:00,18.9,7.6,0,2.111111111111111
2024-12-10 04:00:00-03:00,18.6,7.1,0,1.972222222222222
2024-12-10 05:00:00-03:00,18.5,6.9,0,1.9166666666666667
2024-12-10 06:00:00-03:00,18.6,9.4,9,2.611111111111111
2024-12-10 07:00:00-03:00,19.5,11.4,135,3.1666666666666665
2024-12-10 08:00:00-03:00,20.1,13.0,182,3.611111111111111
2024-12-10 09:00:00-03:00,20.2,13.5,199,3.75
2024-12-10 10:00:00-03:00,21.3,11.0,407,3.055555555555556
2024-12-10 11:00:00-03:00,22.6,11.1,775,3.083333333333333
2024-12-10 12:00:00-03:00,22.8,12.3,669,3.416666666666667
2024-12-10 13:00:00-03:00,23.6,14.4,870,4.0
2024-12-10 14:00:00-03:00,23.7,16.0,776,4.444444444444445
2024-12-10 15:00:00-03:00,23.7,16.8,748,4.666666666666667
2024-12-10 16:00:00-03:00,23.4,15.7,556,4.361111111111111
2024-12-10 17:00:00-03:00,22.6,15.4,363,4.277777777777778
2024-12-10 18:00:00-03:00,21.8,14.5,217,4.027777777777778
2024-12-10 19:00:00-03:00,21.0,10.5,98,2.9166666666666665
2024-12-10 20:00:00-03:00,20.1,10.7,7,2.972222222222222
2024-12-10 21:00:00-03:00,19.4,10.7,0,2.972222222222222
2024-12-10 22:00:00-03:00,19.2,10.3,0,2.861111111111111
2024-12-10 23:00:00-03:00,19.0,9.1,0,2.5277777777777777
2024-12-11 00:00:00-03:00,18.7,7.8,0,2.1666666666666665
2024-12-11 01:00:00-03:00,18.5,6.5,0,1.805555555555556
2024-12-11 02:00:00-03:00,18.2,5.9,0,1.6388888888888888
2024-12-11 03:00:00-03:00,18.1,6.1,0,1.6944444444444442
2024-12-11 04:00:00-03:00,17.8,5.8,0,1.611111111111111
2024-12-11 05:00:00-03:00,17.6,5.6,0,1.5555555555555554
2024-12-11 06:00:00-03:00,18.3,6.9,18,1.9166666666666667
2024-12-11 07:00:00-03:00,20.1,8.2,137,2.2777777777777777
2024-12-11 08:00:00-03:00,21.5,12.5,314,3.4722222222222223
2024-12-11 09:00:00-03:00,22.6,14.8,551,4.111111111111112
2024-12-11 10:00:00-03:00,23.9,15.5,774,4.305555555555555
2024-12-11 11:00:00-03:00,24.3,15.7,891,4.361111111111111
2024-12-11 12:00:00-03:00,24.4,16.6,949,4.611111111111112
2024-12-11 13:00:00-03:00,24.8,16.6,1052,4.611111111111112
2024-12-11 14:00:00-03:00,25.0,15.5,1020,4.305555555555555
2024-12-11 15:00:00-03:00,25.3,14.9,917,4.138888888888889
2024-12-11 16:00:00-03:00,24.5,16.2,752,4.5
2024-12-11 17:00:00-03:00,23.4,16.3,548,4.527777777777778
2024-12-11 18:00:00-03:00,22.6,16.9,348,4.694444444444444
2024-12-11 19:00:00-03:00,21.3,14.4,138,4.0
2024-12-11 20:00:00-03:00,20.7,16.1,8,4.472222222222222
2024-12-11 21:00:00-03:00,20.4,15.9,0,4.416666666666667
2024-12-11 22:00:00-03:00,20.6,15.7,0,4.361111111111111
2024-12-11 23:00:00-03:00,20.6,15.4,0,4.277777777777778
2024-12-12 00:00:00-03:00,20.7,15.7,0,4.361111111111111
2024-12-12 01:00:00-03:00,20.7,16.7,0,4.638888888888888
2024-12-12 02:00:00-03:00,20.2,15.3,0,4.25
2024-12-12 03:00:00-03:00,20.0,14.3,0,3.9722222222222223
2024-12-12 04:00:00-03:00,19.8,14.4,0,4.0
2024-12-12 05:00:00-03:00,19.6,14.4,0,4.0
2024-12-12 06:00:00-03:00,19.9,14.5,21,4.027777777777778
2024-12-12 07:00:00-03:00,21.2,15.4,153,4.277777777777778
2024-12-12 08:00:00-03:00,22.4,20.7,334,5.75
2024-12-12 09:00:00-03:00,23.3,21.6,555,6.0
2024-12-12 10:00:00-03:00,24.0,19.8,596,5.5
2024-12-12 11:00:00-03:00,24.8,18.3,722,5.083333333333333
2024-12-12 12:00:00-03:00,25.5,17.7,854,4.916666666666666
2024-12-12 13:00:00-03:00,26.1,16.5,833,4.583333333333333
2024-12-12 14:00:00-03:00,26.4,19.2,919,5.333333333333333
2024-12-12 15:00:00-03:00,26.3,19.9,893,5.527777777777778
2024-12-12 16:00:00-03:00,26.0,20.6,729,5.722222222222222
2024-12-12 17:00:00-03:00,24.8,22.4,487,6.222222222222221
2024-12-12 18:00:00-03:00,23.7,21.1,315,5.861111111111112
2024-12-12 19:00:00-03:00,22.7,19.1,126,5.305555555555556
2024-12-12 20:00:00-03:00,22.0,16.9,8,4.694444444444444
2024-12-12 21:00:00-03:00,21.9,16.9,0,4.694444444444444
2024-12-12 22:00:00-03:00,21.8,18.0,0,5.0
2024-12-12 23:00:00-03:00,21.7,17.3,0,4.805555555555555
2024-12-13 00:00:00-03:00,21.6,17.3,0,4.805555555555555
2024-12-13 01:00:00-03:00,21.6,17.1,0,4.75
2024-12-13 02:00:00-03:00,21.2,16.3,0,4.527777777777778
2024-12-13 03:00:00-03:00,21.2,16.5,0,4.583333333333333
2024-12-13 04:00:00-03:00,21.1,16.1,0,4.472222222222222
2024-12-13 05:00:00-03:00,20.9,15.4,0,4.277777777777778
2024-12-13 06:00:00-03:00,21.3,14.4,18,4.0
2024-12-13 07:00:00-03:00,22.3,20.4,112,5.666666666666666
2024-12-13 08:00:00-03:00,23.4,23.1,310,6.416666666666667
2024-12-13 09:00:00-03:00,24.0,23.1,401,6.416666666666667
2024-12-13 10:00:00-03:00,23.3,18.1,247,5.027777777777778
2024-12-13 11:00:00-03:00,24.8,19.7,537,5.472222222222222
2024-12-13 12:00:00-03:00,25.7,21.3,606,5.916666666666667
2024-12-13 13:00:00-03:00,25.4,19.6,478,5.444444444444445
2024-12-13 14:00:00-03:00,25.7,17.4,539,4.833333333333333
2024-12-13 15:00:00-03:00,25.8,18.2,481,5.055555555555555
2024-12-13 16:00:00-03:00,25.4,16.7,396,4.638888888888888
2024-12-13 17:00:00-03:00,24.5,13.4,198,3.7222222222222223
2024-12-13 18:00:00-03:00,23.2,16.5,86,4.583333333333333
2024-12-13 19:00:00-03:00,21.7,14.5,28,4.027777777777778
2024-12-13 20:00:00-03:00,21.1,12.2,1,3.3888888888888884
2024-12-13 21:00:00-03:00,21.4,12.2,0,3.3888888888888884
2024-12-13 22:00:00-03:00,21.1,16.9,0,4.694444444444444
2024-12-13 23:00:00-03:00,21.2,16.8,0,4.666666666666667
2024-12-14 00:00:00-03:00,21.3,15.7,0,4.361111111111111
2024-12-14 01:00:00-03:00,21.2,13.7,0,3.8055555555555554
2024-12-14 02:00:00-03:00,20.9,13.6,0,3.7777777777777777
2024-12-14 03:00:00-03:00,20.6,7.6,0,2.111111111111111
2024-12-14 04:00:00-03:00,20.5,3.4,0,0.9444444444444444
2024-12-14 05:00:00-03:00,20.6,4.7,0,1.3055555555555556
2024-12-14 06:00:00-03:00,20.4,10.3,11,2.861111111111111
2024-12-14 07:00:00-03:00,21.3,12.1,143,3.3611111111111107
2024-12-14 08:00:00-03:00,22.5,12.1,311,3.3611111111111107
2024-12-14 09:00:00-03:00,24.2,13.8,465,3.8333333333333335
2024-12-14 10:00:00-03:00,24.3,16.1,630,4.472222222222222
2024-12-14 11:00:00-03:00,25.1,18.9,705,5.249999999999999
2024-12-14 12:00:00-03:00,25.2,19.9,467,5.527777777777778
2024-12-14 13:00:00-03:00,26.6,21.4,585,5.944444444444444
2024-12-14 14:00:00-03:00,26.6,20.7,462,5.75
2024-12-14 15:00:00-03:00,26.8,25.0,787,6.944444444444445
2024-12-14 16:00:00-03:00,26.2,22.6,523,6.277777777777778
2024-12-14 17:00:00-03:00,26.0,20.6,481,5.722222222222222
2024-12-14 18:00:00-03:00,25.1,20.0,321,5.555555555555555
2024-12-14 19:00:00-03:00,23.4,18.5,128,5.138888888888888
2024-12-14 20:00:00-03:00,22.0,15.3,9,4.25
2024-12-14 21:00:00-03:00,21.2,16.8,0,4.666666666666667
2024-12-14 22:00:00-03:00,21.0,24.5,0,6.805555555555555
2024-12-14 23:00:00-03:00,20.4,23.5,0,6.527777777777778
2024-12-15 00:00:00-03:00,20.4,25.8,0,7.166666666666667
2024-12-15 01:00:00-03:00,19.9,25.4,0,7.055555555555555
2024-12-15 02:00:00-03:00,19.7,25.4,0,7.055555555555555
2024-12-15 03:00:00-03:00,19.7,26.7,0,7.416666666666666
2024-12-15 04:00:00-03:00,19.5,25.9,0,7.194444444444444
2024-12-15 05:00:00-03:00,19.3,26.1,0,7.25
2024-12-15 06:00:00-03:00,19.0,24.8,4,6.888888888888889
2024-12-15 07:00:00-03:00,18.9,26.4,42,7.333333333333333
2024-12-15 08:00:00-03:00,19.6,23.8,98,6.611111111111111
2024-12-15 09:00:00-03:00,21.1,17.6,277,4.888888888888889
2024-12-15 10:00:00-03:00,18.3,30.4,278,8.444444444444445
2024-12-15 11:00:00-03:00,19.6,19.9,165,5.527777777777778
2024-12-15 12:00:00-03:00,20.7,23.7,120,6.583333333333333
2024-12-15 13:00:00-03:00,21.9,25.8,451,7.166666666666667
2024-12-15 14:00:00-03:00,21.5,33.0,374,9.166666666666666
2024-12-15 15:00:00-03:00,21.4,28.8,268,8.0
2024-12-15 16:00:00-03:00,22.1,27.9,377,7.749999999999999
2024-12-15 17:00:00-03:00,22.6,23.3,250,6.472222222222222
2024-12-15 18:00:00-03:00,21.3,25.6,295,7.111111111111112
2024-12-15 19:00:00-03:00,20.3,19.6,99,5.444444444444445
2024-12-15 20:00:00-03:00,19.2,20.2,6,5.611111111111111
2024-12-15 21:00:00-03:00,19.2,20.1,0,5.583333333333334
2024-12-15 22:00:00-03:00,19.0,18.2,0,5.055555555555555
2024-12-15 23:00:00-03:00,18.8,17.8,0,4.944444444444445
2024-12-16 00:00:00-03:00,18.6,18.2,0,5.055555555555555
2024-12-16 01:00:00-03:00,18.6,15.5,0,4.305555555555555
2024-12-16 02:00:00-03:00,18.6,14.2,0,3.944444444444444
2024-12-16 03:00:00-03:00,18.5,13.9,0,3.861111111111111
2024-12-16 04:00:00-03:00,18.1,13.4,0,3.7222222222222223
2024-12-16 05:00:00-03:00,18.0,11.8,0,3.2777777777777777
2024-12-16 06:00:00-03:00,18.3,12.0,13,3.333333333333333
2024-12-16 07:00:00-03:00,19.0,13.7,64,3.8055555555555554
2024-12-16 08:00:00-03:00,20.7,16.1,252,4.472222222222222
2024-12-16 09:00:00-03:00,21.8,15.8,285,4.388888888888889
2024-12-16 10:00:00-03:00,21.1,15.5,402,4.305555555555555
2024-12-16 11:00:00-03:00,22.2,13.2,340,3.6666666666666665
2024-12-16 12:00:00-03:00,22.6,18.5,409,5.138888888888888
2024-12-16 13:00:00-03:00,22.4,12.8,691,3.555555555555556
2024-12-16 14:00:00-03:00,23.4,23.2,855,6.444444444444444
2024-12-16 15:00:00-03:00,23.2,15.9,483,4.416666666666667
2024-12-16 16:00:00-03:00,23.9,19.5,720,5.416666666666667
2024-12-16 17:00:00-03:00,23.1,19.1,482,5.305555555555556
2024-12-16 18:00:00-03:00,22.1,18.3,337,5.083333333333333
2024-12-16 19:00:00-03:00,20.7,13.3,131,3.6944444444444446
2024-12-16 20:00:00-03:00,19.5,10.6,10,2.944444444444444
2024-12-16 21:00:00-03:00,18.6,8.7,0,2.4166666666666665
2024-12-16 22:00:00-03:00,17.4,5.6,0,1.5555555555555554
2024-12-16 23:00:00-03:00,16.6,5.9,0,1.6388888888888888
2024-12-17 00:00:00-03:00,16.3,6.3,0,1.75
2024-12-17 01:00:00-03:00,16.3,7.9,0,2.1944444444444446
2024-12-17 02:00:00-03:00,16.5,9.1,0,2.5277777777777777
2024-12-17 03:00:00-03:00,16.3,8.2,0,2.2777777777777777
2024-12-17 04:00:00-03:00,16.0,7.3,0,2.0277777777777777
2024-12-17 05:00:00-03:00,16.1,7.3,0,2.0277777777777777
2024-12-17 06:00:00-03:00,16.5,7.9,19,2.1944444444444446
2024-12-17 07:00:00-03:00,18.6,6.8,178,1.8888888888888888
2024-12-17 08:00:00-03:00,20.9,8.0,400,2.2222222222222223
2024-12-17 09:00:00-03:00,22.4,10.6,611,2.944444444444444
2024-12-17 10:00:00-03:00,23.5,9.9,662,2.75
2024-12-17 11:00:00-03:00,23.9,11.3,829,3.138888888888889
2024-12-17 12:00:00-03:00,23.1,12.3,595,3.416666666666667
2024-12-17 13:00:00-03:00,23.3,13.0,819,3.611111111111111
2024-12-17 14:00:00-03:00,23.3,14.1,788,3.9166666666666665
2024-12-17 15:00:00-03:00,23.2,16.1,732,4.472222222222222
2024-12-17 16:00:00-03:00,23.1,15.4,639,4.277777777777778
2024-12-17 17:00:00-03:00,22.5,15.1,498,4.194444444444445
2024-12-17 18:00:00-03:00,21.5,15.1,277,4.194444444444445
2024-12-17 19:00:00-03:00,20.6,12.8,126,3.555555555555556
2024-12-17 20:00:00-03:00,19.5,10.3,10,2.861111111111111
2024-12-17 21:00:00-03:00,19.0,9.9,0,2.75
2024-12-17 22:00:00-03:00,19.1,9.8,0,2.7222222222222223
2024-12-17 23:00:00-03:00,18.7,8.1,0,2.25
2024-12-18 00:00:00-03:00,18.6,8.8,0,2.4444444444444446
2024-12-18 01:00:00-03:00,18.6,10.5,0,2.9166666666666665
2024-12-18 02:00:00-03:00,18.7,9.4,0,2.611111111111111
2024-12-18 03:00:00-03:00,18.5,6.2,0,1.7222222222222223
2024-12-18 04:00:00-03:00,18.1,7.3,0,2.0277777777777777
2024-12-18 05:00:00-03:00,18.4,7.7,0,2.138888888888889
2024-12-18 06:00:00-03:00,18.6,6.5,16,1.805555555555556
2024-12-18 07:00:00-03:00,20.1,8.9,146,2.4722222222222223
2024-12-18 08:00:00-03:00,21.0,13.6,355,3.7777777777777777
2024-12-18 09:00:00-03:00,22.0,13.9,430,3.861111111111111
2024-12-18 10:00:00-03:00,23.1,16.9,642,4.694444444444444
2024-12-18 11:00:00-03:00,23.7,16.5,754,4.583333333333333
